"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-28","2022","11","28","","2,3","","-3,4","","-0,6","","18,6","","0,0","","","","","","0,2","","","","31","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-29","2022","11","29","","-1,7","","-4,3","","-3,0","","21,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-30","2022","11","30","","7,7","","-5,0","","1,4","","16,6","","0,0","","","","","","16,9","","","","27","","72",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-01","2022","12","01","","0,4","","-5,4","","-2,5","","20,5","","0,0","","","","","","0,0","","","","26","","74",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-02","2022","12","02","","3,4","","-9,2","","-2,9","","20,9","","0,0","","","","","","0,0","","","","18","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-03","2022","12","03","","8,5","","-0,1","","4,2","","13,8","","0,0","","","","","","8,8","","","","27","","78",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-04","2022","12","04","","0,0","","-7,2","","-3,6","","21,6","","0,0","","","","","","0,0","","","","28","","59",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-05","2022","12","05","","5,8","","-1,7","","2,1","","15,9","","0,0","","","","","","0,0","","","","19","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-06","2022","12","06","","8,3","","-2,4","","3,0","","15,0","","0,0","","","","","","6,1","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-07","2022","12","07","","8,3","","4,4","","6,4","","11,6","","0,0","","","","","","14,1","","","","30","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-08","2022","12","08","","4,4","","-6,0","","-0,8","","18,8","","0,0","","","","","","0,2","","","","32","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-09","2022","12","09","","-2,8","","-9,8","","-6,3","","24,3","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-10","2022","12","10","","-4,0","","-11,9","","-8,0","","26,0","","0,0","","","","","","0,0","","","","6","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-11","2022","12","11","","-4,8","","-12,0","","-8,4","","26,4","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-12","2022","12","12","","-4,6","","-12,2","","-8,4","","26,4","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-13","2022","12","13","","-3,7","","-12,9","","-8,3","","26,3","","0,0","","","","","","0,0","","","","35","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-14","2022","12","14","","1,1","","-10,1","","-4,5","","22,5","","0,0","","","","","","0,0","","","","28","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-15","2022","12","15","","4,6","","-1,3","","1,7","","16,3","","0,0","","","","","","0,0","","","","5","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-16","2022","12","16","","2,0","","-1,2","","0,4","","17,6","","0,0","","","","","","0,0","","","","7","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-17","2022","12","17","","0,1","","-1,9","","-0,9","","18,9","","0,0","","","","","","0,6","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-18","2022","12","18","","-1,5","","-3,6","","-2,6","","20,6","","0,0","","","","","","0,0","","","","27","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-19","2022","12","19","","-1,4","","-4,5","","-3,0","","21,0","","0,0","","","","","","0,0","","","","30","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-20","2022","12","20","","-3,2","","-5,1","","-4,2","","22,2","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-21","2022","12","21","","-1,3","","-8,4","","-4,9","","22,9","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-22","2022","12","22","","1,8","","-10,5","","-4,4","","22,4","","0,0","","","","","","0,7","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-23","2022","12","23","","9,2","","-9,1","","0,1","","17,9","","0,0","","","","","","30,3","","","","13","","76",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-24","2022","12","24","","-9,1","","-13,1","","-11,1","","29,1","","0,0","","","","","","0,0","","","","22","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-25","2022","12","25","","-5,6","","-12,3","","-9,0","","27,0","","0,0","","","","","","0,0","","","","20","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-26","2022","12","26","","-4,7","","-7,3","","-6,0","","24,0","","0,0","","","","","","0,0","","","","27","","54",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-27","2022","12","27","","-5,9","","-15,7","","-10,8","","28,8","","0,0","","","","","","0,0","","","","27","","42",""
"-71,69","45,44","SHERBROOKE","7028123","2022-12-28","2022","12","28","","-3,0","","-11,8","","-7,4","","25,4","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-29","2022","12","29","","5,5","","-5,0","","0,3","","17,7","","0,0","","","","","","5,6","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-30","2022","12","30","","10,2","","1,2","","5,7","","12,3","","0,0","","","","","","1,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-12-31","2022","12","31","","8,5","","3,7","","6,1","","11,9","","0,0","","","","","","5,4","","","","","M","","M"
