"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-71,20","46,84","BEAUPORT","7010565","2022-06-15","2022","06","15","","25,3","","13,8","","19,6","","0,0","","1,6","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-16","2022","06","16","","28,0","","16,4","","22,2","","0,0","","4,2","","","","","","3,5","","","","25","","34",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-17","2022","06","17","","24,4","","11,9","","18,1","","0,0","","0,1","","","","","","6,6","","","","33","","51",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-18","2022","06","18","","15,0","","8,6","","11,8","","6,2","","0,0","","","","","","4,4","","","","24","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-19","2022","06","19","","17,1","","8,2","","12,7","","5,3","","0,0","","","","","","0,0","","","","5","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-20","2022","06","20","","20,9","","6,5","","13,7","","4,3","","0,0","","","","","","0,0","","","","4","","33",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-21","2022","06","21","","20,3","","11,9","","16,1","","1,9","","0,0","","","","","","0,0","","","","8","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-22","2022","06","22","","26,1","","14,9","","20,5","","0,0","","2,5","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-23","2022","06","23","","18,9","","13,1","","16,0","","2,0","","0,0","","","","","","12,6","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-24","2022","06","24","","25,4","","16,0","","20,7","","0,0","","2,7","","","","","","0,3","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-25","2022","06","25","","29,9","","16,7","","23,3","","0,0","","5,3","","","","","","0,2","","","","9","","38",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-26","2022","06","26","","32,7","","16,0","","24,3","","0,0","","6,3","","","","","","0,3","","","","21","","34",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-27","2022","06","27","","26,8","","16,1","","21,4","","0,0","","3,4","","","","","","14,3","","","","22","","59",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-28","2022","06","28","","24,0","","13,7","","18,9","","0,0","","0,9","","","","","","0,0","","","","25","","38",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-29","2022","06","29","","26,4","","12,8","","19,6","","0,0","","1,6","","","","","","7,8","","","","31","","48",""
"-71,20","46,84","BEAUPORT","7010565","2022-06-30","2022","06","30","","22,7","","14,9","","18,8","","0,0","","0,8","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-01","2022","07","01","","26,6","","15,7","","21,1","","0,0","","3,1","","","","","","0,5","","","","22","","39",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-02","2022","07","02","","26,8","","17,1","","21,9","","0,0","","3,9","","","","","","0,0","","","","22","","50",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-03","2022","07","03","","24,4","","12,7","","18,6","","0,0","","0,6","","","","","","0,2","","","","28","","54",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-04","2022","07","04","","23,2","","10,7","","17,0","","1,0","","0,0","","","","","","0,0","","","","28","","46",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-05","2022","07","05","","25,2","","13,0","","19,1","","0,0","","1,1","","","","","","10,3","","","","23","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-06","2022","07","06","","21,3","","13,3","","17,3","","0,7","","0,0","","","","","","2,5","","","","10","","33",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-07","2022","07","07","","24,0","","11,5","","17,7","","0,3","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-08","2022","07","08","","25,3","","14,4","","19,9","","0,0","","1,9","","","","","","1,0","","","","33","","34",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-09","2022","07","09","","22,9","","12,0","","17,5","","0,5","","0,0","","","","","","0,0","","","","27","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-10","2022","07","10","","26,4","","10,0","","18,2","","0,0","","0,2","","","","","","0,2","","","","23","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-11","2022","07","11","","26,1","","17,6","","21,8","","0,0","","3,8","","","","","","0,0","","","","23","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-12","2022","07","12","","25,8","","17,1","","21,4","","0,0","","3,4","","","","","","18,7","","","","22","","53",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-13","2022","07","13","","26,9","","15,0","","21,0","","0,0","","3,0","","","","","","0,0","","","","22","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-14","2022","07","14","","21,6","","14,1","","17,8","","0,2","","0,0","","","","","","3,4","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-15","2022","07","15","","26,9","","12,6","","19,8","","0,0","","1,8","","","","","","0,3","","","","23","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-16","2022","07","16","","28,5","","15,1","","21,8","","0,0","","3,8","","","","","","0,0","","","","22","","43",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-17","2022","07","17","","29,3","","17,6","","23,5","","0,0","","5,5","","","","","","0,0","","","","24","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-18","2022","07","18","","31,6","","18,2","","24,9","","0,0","","6,9","","","","","","8,6","","","","19","","53",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-19","2022","07","19","","29,2","","19,2","","24,2","","0,0","","6,2","","","","","","0,0","","","","27","","45",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-20","2022","07","20","","28,3","","16,3","","22,3","","0,0","","4,3","","","","","","0,0","","","","23","","38",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-21","2022","07","21","","24,7","","20,1","","22,4","","0,0","","4,4","","","","","","45,4","","","","23","","62",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-22","2022","07","22","","28,9","","18,6","","23,7","","0,0","","5,7","","","","","","2,2","","","","32","","37",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-23","2022","07","23","","30,1","","17,3","","23,7","","0,0","","5,7","","","","","","0,0","","","","26","","44",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-24","2022","07","24","","29,0","","20,1","","24,5","","0,0","","6,5","","","","","","11,9","","","","17","","33",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-25","2022","07","25","","28,1","","16,5","","22,3","","0,0","","4,3","","","","","","0,5","","","","23","","55",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-26","2022","07","26","","25,7","","15,6","","20,6","","0,0","","2,6","","","","","","0,0","","","","23","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-27","2022","07","27","","28,2","","16,6","","22,4","","0,0","","4,4","","","","","","0,3","","","","21","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-28","2022","07","28","","29,1","","16,1","","22,6","","0,0","","4,6","","","","","","5,1","","","","24","","37",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-29","2022","07","29","","25,3","","16,9","","21,1","","0,0","","3,1","","","","","","1,3","","","","25","","53",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-30","2022","07","30","","24,4","","17,0","","20,7","","0,0","","2,7","","","","","","0,0","","","","24","","39",""
"-71,20","46,84","BEAUPORT","7010565","2022-07-31","2022","07","31","","27,6","","16,2","","21,9","","0,0","","3,9","","","","","","0,0","","","","22","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-01","2022","08","01","","29,3","","17,7","","23,5","","0,0","","5,5","","","","","","0,0","","","","22","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-02","2022","08","02","","26,1","","15,0","","20,5","","0,0","","2,5","","","","","","5,3","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-03","2022","08","03","","25,3","","12,0","","18,6","","0,0","","0,6","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-04","2022","08","04","","27,3","","20,4","","23,8","","0,0","","5,8","","","","","","0,0","","","","21","","38",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-05","2022","08","05","","24,7","","17,1","","20,9","","0,0","","2,9","","","","","","0,0","","","","7","","35",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-06","2022","08","06","","30,0","","15,5","","22,7","","0,0","","4,7","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-07","2022","08","07","","32,0","","18,1","","25,0","","0,0","","7,0","","","","","","2,7","","","","33","","45",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-08","2022","08","08","","19,1","","13,7","","16,4","","1,6","","0,0","","","","","","33,1","","","","6","","58",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-09","2022","08","09","","19,1","","15,4","","17,2","","0,8","","0,0","","","","","","","M","","","6","","54",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-10","2022","08","10","","23,5","","15,5","","19,5","","0,0","","1,5","","","","","","0,2","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-11","2022","08","11","","24,0","","15,6","","19,8","","0,0","","1,8","","","","","","9,5","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-12","2022","08","12","","22,2","","13,2","","17,7","","0,3","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-13","2022","08","13","","25,5","","13,0","","19,2","","0,0","","1,2","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-14","2022","08","14","","26,4","","16,4","","21,4","","0,0","","3,4","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-15","2022","08","15","","28,1","","13,8","","21,0","","0,0","","3,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-16","2022","08","16","","24,1","","16,4","","20,2","","0,0","","2,2","","","","","","0,0","","","","11","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-17","2022","08","17","","22,7","","16,6","","19,6","","0,0","","1,6","","","","","","0,0","","","","7","","47",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-18","2022","08","18","","19,2","","15,6","","17,4","","0,6","","0,0","","","","","","18,5","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-19","2022","08","19","","27,5","","16,3","","21,9","","0,0","","3,9","","","","","","0,0","","","","22","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-20","2022","08","20","","30,1","","16,7","","23,4","","0,0","","5,4","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-21","2022","08","21","","29,7","","18,1","","23,9","","0,0","","5,9","","","","","","20,5","","","","19","","49",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-22","2022","08","22","","26,3","","19,3","","22,8","","0,0","","4,8","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-23","2022","08","23","","24,1","","20,1","","22,1","","0,0","","4,1","","","","","","4,7","","","","10","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-24","2022","08","24","","26,6","","18,2","","22,4","","0,0","","4,4","","","","","","10,8","","","","34","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-25","2022","08","25","","23,2","","15,9","","19,6","","0,0","","1,6","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-26","2022","08","26","","17,8","","14,2","","16,0","","2,0","","0,0","","","","","","5,2","","","","6","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-27","2022","08","27","","22,6","","11,1","","16,9","","1,1","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-28","2022","08","28","","25,0","","9,9","","17,4","","0,6","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-29","2022","08","29","","29,4","","15,0","","22,2","","0,0","","4,2","","","","","","6,5","","","","22","","35",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-30","2022","08","30","","29,3","","20,0","","24,7","","0,0","","6,7","","","","","","33,9","","","","24","","49",""
"-71,20","46,84","BEAUPORT","7010565","2022-08-31","2022","08","31","","24,8","","14,9","","19,8","","0,0","","1,8","","","","","","6,2","","","","24","","45",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-01","2022","09","01","","19,1","","11,2","","15,1","","2,9","","0,0","","","","","","0,0","","","","25","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-02","2022","09","02","","23,5","","7,9","","15,7","","2,3","","0,0","","","","","","0,0","","","","25","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-03","2022","09","03","","27,6","","13,3","","20,5","","0,0","","2,5","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-04","2022","09","04","","19,3","","14,1","","16,7","","1,3","","0,0","","","","","","0,0","","","","9","","34",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-05","2022","09","05","","19,8","","13,0","","16,4","","1,6","","0,0","","","","","","0,0","","","","5","","39",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-06","2022","09","06","","21,5","","11,4","","16,5","","1,5","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-07","2022","09","07","","25,1","","10,9","","18,0","","0,0","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-08","2022","09","08","","23,0","","13,7","","18,3","","0,0","","0,3","","","","","","0,0","","","","9","","39",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-09","2022","09","09","","25,4","","15,3","","20,3","","0,0","","2,3","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-10","2022","09","10","","26,8","","15,4","","21,1","","0,0","","3,1","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-11","2022","09","11","","28,9","","15,7","","22,3","","0,0","","4,3","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-12","2022","09","12","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-71,20","46,84","BEAUPORT","7010565","2022-09-13","2022","09","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-71,20","46,84","BEAUPORT","7010565","2022-09-14","2022","09","14","","22,3","","10,1","","16,2","","1,8","","0,0","","","","","","9,1","","","","27","","45",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-15","2022","09","15","","16,2","","8,9","","12,6","","5,4","","0,0","","","","","","0,0","","","","24","","43",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-16","2022","09","16","","17,5","","7,3","","12,4","","5,6","","0,0","","","","","","0,0","","","","33","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-17","2022","09","17","","18,4","","5,3","","11,8","","6,2","","0,0","","","","","","0,7","","","","22","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-18","2022","09","18","","15,4","","9,4","","12,4","","5,6","","0,0","","","","","","7,1","","","","8","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-19","2022","09","19","","15,9","","6,6","","11,3","","6,7","","0,0","","","","","","0,0","","","","7","","43",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-20","2022","09","20","","12,9","","11,1","","12,0","","6,0","","0,0","","","","","","4,3","","","","6","","48",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-21","2022","09","21","","14,7","","11,3","","13,0","","5,0","","0,0","","","","","","6,8","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-22","2022","09","22","","19,9","","9,7","","14,8","","3,2","","0,0","","","","","","1,3","","","","31","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-23","2022","09","23","","14,8","","8,4","","11,6","","6,4","","0,0","","","","","","0,0","","","","5","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-24","2022","09","24","","19,3","","7,6","","13,4","","4,6","","0,0","","","","","","0,0","","","","26","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-25","2022","09","25","","18,2","","7,9","","13,1","","4,9","","0,0","","","","","","0,6","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-26","2022","09","26","","13,4","","11,6","","12,5","","5,5","","0,0","","","","","","13,7","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-27","2022","09","27","","15,4","","11,8","","13,6","","4,4","","0,0","","","","","","6,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-28","2022","09","28","","19,4","","9,7","","14,6","","3,4","","0,0","","","","","","2,5","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-29","2022","09","29","","13,8","","5,9","","9,8","","8,2","","0,0","","","","","","0,0","","","","24","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-09-30","2022","09","30","","17,5","","4,4","","10,9","","7,1","","0,0","","","","","","0,0","","","","22","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-01","2022","10","01","","17,1","","6,7","","11,9","","6,1","","0,0","","","","","","0,0","","","","1","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-02","2022","10","02","","11,2","","2,3","","6,8","","11,2","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-03","2022","10","03","","15,5","","-0,3","","7,6","","10,4","","0,0","","","","","","0,2","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-04","2022","10","04","","18,4","","2,6","","10,5","","7,5","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-05","2022","10","05","","20,8","","4,0","","12,4","","5,6","","0,0","","","","","","0,6","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-06","2022","10","06","","21,8","","6,7","","14,2","","3,8","","0,0","","","","","","1,9","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-07","2022","10","07","","16,0","","3,7","","9,9","","8,1","","0,0","","","","","","4,9","","","","24","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-08","2022","10","08","","8,5","","1,7","","5,1","","12,9","","0,0","","","","","","0,0","","","","23","","44",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-09","2022","10","09","","10,8","","1,3","","6,0","","12,0","","0,0","","","","","","1,0","","","","25","","35",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-10","2022","10","10","","11,5","","-0,1","","5,7","","12,3","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-11","2022","10","11","","14,5","","0,1","","7,3","","10,7","","0,0","","","","","","0,7","","","","25","","46",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-12","2022","10","12","","16,6","","2,2","","9,4","","8,6","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-13","2022","10","13","","20,4","","9,8","","15,1","","2,9","","0,0","","","","","","5,4","","","","4","","39",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-14","2022","10","14","","15,4","","10,1","","12,8","","5,2","","0,0","","","","","","28,9","","","","24","","39",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-15","2022","10","15","","16,9","","7,2","","12,0","","6,0","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-16","2022","10","16","","14,6","","5,7","","10,2","","7,8","","0,0","","","","","","0,4","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-17","2022","10","17","","13,9","","7,4","","10,6","","7,4","","0,0","","","","","","0,2","","","","9","","37",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-18","2022","10","18","","13,4","","8,1","","10,8","","7,2","","0,0","","","","","","13,7","","","","8","","49",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-19","2022","10","19","","13,3","","3,8","","8,5","","9,5","","0,0","","","","","","1,2","","","","25","","42",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-20","2022","10","20","","10,4","","3,1","","6,7","","11,3","","0,0","","","","","","1,2","","","","22","","42",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-21","2022","10","21","","12,7","","2,7","","7,7","","10,3","","0,0","","","","","","0,0","","","","25","","37",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-22","2022","10","22","","20,5","","1,5","","11,0","","7,0","","0,0","","","","","","0,9","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-23","2022","10","23","","20,6","","5,0","","12,8","","5,2","","0,0","","","","","","0,3","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-24","2022","10","24","","15,1","","8,7","","11,9","","6,1","","0,0","","","","","","0,5","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-25","2022","10","25","","12,8","","10,3","","11,5","","6,5","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-26","2022","10","26","","13,9","","10,0","","12,0","","6,0","","0,0","","","","","","6,5","","","","9","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-27","2022","10","27","","15,7","","1,4","","8,6","","9,4","","0,0","","","","","","1,9","","","","29","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-28","2022","10","28","","9,0","","-0,7","","4,2","","13,8","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-29","2022","10","29","","11,4","","-0,3","","5,6","","12,4","","0,0","","","","","","0,0","","","","26","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-30","2022","10","30","","15,2","","1,5","","8,4","","9,6","","0,0","","","","","","0,6","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-10-31","2022","10","31","","16,4","","2,7","","9,5","","8,5","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-01","2022","11","01","","13,5","","5,4","","9,5","","8,5","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-02","2022","11","02","","14,2","","2,6","","8,4","","9,6","","0,0","","","","","","0,6","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-03","2022","11","03","","14,2","","0,0","","7,1","","10,9","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-04","2022","11","04","","17,6","","4,6","","11,1","","6,9","","0,0","","","","","","0,6","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-05","2022","11","05","","23,2","","6,7","","15,0","","3,0","","0,0","","","","","","0,7","","","","24","","43",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-06","2022","11","06","","20,4","","12,1","","16,2","","1,8","","0,0","","","","","","1,6","","","","25","","34",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-07","2022","11","07","","16,1","","4,4","","10,3","","7,7","","0,0","","","","","","0,0","","","","24","","65",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-08","2022","11","08","","7,5","","0,7","","4,1","","13,9","","0,0","","","","","","0,0","","","","34","","59",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-09","2022","11","09","","5,8","","-2,0","","1,9","","16,1","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-10","2022","11","10","","8,7","","3,6","","6,2","","11,8","","0,0","","","","","","8,4","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-11","2022","11","11","","9,3","","5,0","","7,2","","10,8","","0,0","","","","","","4,8","","","","7","","52",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-12","2022","11","12","","7,4","","2,8","","5,1","","12,9","","0,0","","","","","","35,4","","","","8","","61",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-13","2022","11","13","","5,7","","0,7","","3,2","","14,8","","0,0","","","","","","3,1","","","","25","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-14","2022","11","14","","2,1","","-2,1","","0,0","","18,0","","0,0","","","","","","0,2","","","","22","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-15","2022","11","15","","3,5","","-4,0","","-0,3","","18,3","","0,0","","","","","","0,2","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-16","2022","11","16","","0,8","","-1,9","","-0,6","","18,6","","0,0","","","","","","11,0","","","","7","","50",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-17","2022","11","17","","-0,4","","-5,5","","-3,0","","21,0","","0,0","","","","","","4,3","","","","24","","34",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-18","2022","11","18","","-3,2","","-8,5","","-5,8","","23,8","","0,0","","","","","","0,0","","","","24","","37",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-19","2022","11","19","","-1,7","","-11,0","","-6,3","","24,3","","0,0","","","","","","1,2","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-20","2022","11","20","","-0,2","","-10,3","","-5,3","","23,3","","0,0","","","","","","3,1","","","","27","","44",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-21","2022","11","21","","-2,2","","-12,4","","-7,3","","25,3","","0,0","","","","","","4,7","","","","25","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-22","2022","11","22","","-1,9","","-5,5","","-3,7","","21,7","","0,0","","","","","","0,0","","","","22","","41",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-23","2022","11","23","","0,7","","-6,0","","-2,6","","20,6","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-24","2022","11","24","","-0,9","","-11,4","","-6,2","","24,2","","0,0","","","","","","0,2","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-25","2022","11","25","","2,7","","-0,9","","0,9","","17,1","","0,0","","","","","","6,8","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-26","2022","11","26","","2,9","","-3,6","","-0,4","","18,4","","0,0","","","","","","0,0","","","","23","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-27","2022","11","27","","5,0","","-4,0","","0,5","","17,5","","0,0","","","","","","0,4","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-28","2022","11","28","","3,9","","-5,1","","-0,6","","18,6","","0,0","","","","","","2,3","","","","31","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-29","2022","11","29","","-2,3","","-7,1","","-4,7","","22,7","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-11-30","2022","11","30","","6,5","","-2,8","","1,8","","16,2","","0,0","","","","","","22,9","","","","22","","56",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-01","2022","12","01","","2,4","","-3,6","","-0,6","","18,6","","0,0","","","","","","0,2","","","","24","","58",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-02","2022","12","02","","0,7","","-6,8","","-3,1","","21,1","","0,0","","","","","","0,2","","","","22","","33",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-03","2022","12","03","","8,5","","0,4","","4,4","","13,6","","0,0","","","","","","17,1","","","","24","","62",""
